county,score,source_page,url,text
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/School-Election-9-13-2011.pdf,School Election – September 13
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/School-Election-9-8-2009.pdf,School Election – September 8
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/School-Election-9-8-2015.pdf,School Election – September 8
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/School-Election-9-9-2008.pdf,School Election – September 9
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Special-Election-2-5-2013.pdf,Special Election (GO Bonds-Murray Comm School District) – February 5
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Special-Election-4-3-2012.pdf,Special School (Revenue Purpose Statement Election) – April 3
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Special-Election-5-7-2013.pdf,"Special Election (Repeal of Local Option Sales and Services Tax for Cities of Osceola, Murray & Woodburn) – May 7"
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Special-Election-9-25-2007.pdf,Special Election (Local Option Sales Tax Use Change Referendum) – September 25
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Special-Election-9-30-2008.pdf,Special Election (Local Option Sales Tax Use Change Referendum) – September 30
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Special-Election-State-Senate-1-4-2011.pdf,Special Election (State Senate) – January 4
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,http://clarkecounty.iowa.gov/wp-content/uploads/2018/01/Special-School-Election-12-16-2008.pdf,Special School Election (Physical Plant and Equipment Levy) – December 16
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/departments/general-relief/,General Assistance
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/05/20180403-school-bond.pdf,20180403 school bond
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/06/Primary-Election-Democratic-June-5.pdf,Primary Election (Democratic) – June 5
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/06/Primary-Election-Libertarian-June-5.pdf,Primary Election (Libertarian)- June 5
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/06/Primary-Election-Republican-June-5.pdf,Primary Election (Republican) – June 5
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/11/1st-ward.pdf,Osceola 1st Ward
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/11/2nd-ward-1.pdf,Osceola 2nd Ward
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/11/3rd-ward.pdf,Osceola 3rd Ward
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/11/murray.pdf,Murray
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/11/northeast.pdf,Northeast
Clarke,2,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/wp-content/uploads/2018/11/woodburn.pdf,Woodburn
Clarke,1,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/elections/election-results/,Election Results
Clarke,1,https://clarkecounty.iowa.gov/elections/election-results/,https://clarkecounty.iowa.gov/elections/election-results/special-election-august-6-2019-unofficial-results/,"Special Election August 6, 2019 Unofficial Results"
Clarke,1,https://clarkecounty.iowa.gov/elections/election-results/,https://electionresults.iowa.gov/IA/111395/web.278093/#/summary,Statewide City/School Results
Crawford,11,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/2024_general_election_2024_11_05_98371.pdf,Official Results
Crawford,9,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/2024_general_election_2024_11_05/,2024 General Election
Crawford,9,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/2024_general_election_2024_11_05/#ballots,Sample Ballot(s)
Crawford,5,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/2024_primary_election_2024_06_04_68751.pdf,Official Results
Crawford,5,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/schleswig_csd_special_school_2024_09_10_13470.pdf,Unofficial Results
Crawford,4,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/2020_general_election_2020_11_03_98638.pdf,Official Results
Crawford,4,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/2022_general_election_2022_11_08_55999.pdf,Official Results
Crawford,4,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/general_election_2008_11_04_99681_.pdf,Official Results
Crawford,4,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/general_election_2010_11_02_76670_.pdf,Unofficial Results
Crawford,4,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/general_election_2012_11_06_41995_.pdf,Official Results
Crawford,4,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/general_election_2014_11_04_37923_.pdf,Official Results
Crawford,4,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/general_election_2016_11_08_50431_.pdf,Official Results
Crawford,4,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/general_election_2018_11_06_64850_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/auditor/peos/,Precinct Election Officials
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/auditor/precincts/,Voting Precincts
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/2024_primary_election_2024_06_04/,2024 Primary Election
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/2024_primary_election_2024_06_04/#ballots,Sample Ballot(s)
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/schleswig_csd_special_school_2024_09_10/,Schleswig CSD Special School
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/schleswig_csd_special_school_2024_09_10/#ballots,Sample Ballot(s)
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/2021_cityschool_election_2021_11_02_15742.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/2021_cityschool_election_2021_11_02_74175.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/2022_primary_election_2022_06_07_51626.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/2025_cityschool_election_2025_11_04_14867.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/2026_primary_election_2026_06_02_87648.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/arweva_special_election_2022_09_13_35021.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/arweva_special_election_2022_09_13_47194.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/city_election_2011_11_08_72874_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/city_election_2013_11_05_25876_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/city_election_2017_11_07_97854_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/city_of_charter_oak_2026_04_14_14932.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/city_of_deloit_special_election_2016_03_01_31151_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/city_of_deloit_special_election_2016_04_19_67607_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/city_runoff_election_2017_12_05_34266_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/city_runoff_election_2019_12_03_53595_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/cityspecial_election_2015_11_11_41320_.pdf,Unofficial Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/cou_special_election_2022_09_13_32657.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/cou_special_election_2022_09_13_86834.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/denison_csd_special_school_2023_03_07_54834.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/ikmmanning_special_election_2021_09_14_70793.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/ikmmanning_special_school_2023_03_07_26505.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/ikmmanning_special_school_election_2020_09_08_29550.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/iwcc_special_election_2018_12_11_11954_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/kiron_city_2026_04_07_42798.pdf,Unofficial Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/kiron_city_2026_04_07_92971.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/primary_election_2010_06_08_43961_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/primary_election_2012_06_05_48293_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/primary_election_2016_06_07_41935_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/primary_election_2018_06_05_27010_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/primary_election_2020_06_02_64144_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/schleswig_csd_ppel_special_election_2014_12_02_73957_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/schleswig_csd_special_election_2025_09_09_95909.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/school_election_2011_09_13_97205_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/school_election_2013_09_10_41102_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/school_election_2015_09_08_84607_.pdf,Official Results
Crawford,3,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/election_results/school_election_2017_09_12_88693_.pdf,Official Results
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/2020_general_election_2020_11_03/,2020 General Election
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/2020_general_election_2020_11_03/#ballots,Sample Ballot(s)
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/2022_general_election_2022_11_08/,2022 General Election
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/2022_general_election_2022_11_08/#ballots,Sample Ballot(s)
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/general_election_2008_11_04/,General Election
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/general_election_2010_11_02/,General Election
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/general_election_2012_11_06/,General Election
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/general_election_2014_11_04/,General Election
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/general_election_2016_11_08/,General Election
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/elections/info/general_election_2018_11_06/,General Election
Crawford,2,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/files/title_vi_and_nondiscrimination_notice_to_the_public_21108.pdf,Title VI Nondiscrimination Notice
Crawford,1,https://www.crawfordcounty.iowa.gov/auditor/election_results/,https://www.crawfordcounty.iowa.gov/auditor/election_results/,Election Results
Dallas,9,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/122322/,2024 General Election
Dallas,4,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2012_general_election_2012_11_06_14893.pdf,2012 General Election
Dallas,4,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2012_general_election_2012_11_06_14893.pdf,View Results
Dallas,4,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2014_general_election_2014_11_04_47252.pdf,2014 General Election
Dallas,4,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2014_general_election_2014_11_04_47252.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/121508/,2024 Dallas County Primary Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/details/city_of_bouton_special_election_2024_09_10/,City of Bouton Special Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/details/city_of_bouton_special_election_2024_09_10/,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/details/west_central_valley_csd_special_election_2024_07_09/,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/details/west_central_valley_csd_special_election_2024_07_09/,West Central Valley CSD Special Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/details/woodward_granger_csd_2024_03_05/,2024 Woodward Granger CSD Special Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/details/woodward_granger_csd_2024_03_05/,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2014_primary_election_2014_06_03_67914.pdf,2014 Primary Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2014_primary_election_2014_06_03_67914.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2015_special_countywide_election_2015_08_04_15994.pdf,2015 Special County-Wide Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2015_special_countywide_election_2015_08_04_15994.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2018_primary_election_2018_06_05_71800.pdf,2018 Primary Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2018_primary_election_2018_06_05_71800.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2019_cityschool_election_2019_11_05_32648.pdf,2019 City/School Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2019_cityschool_election_2019_11_05_32648.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2026_runoff_west_des_moines_city_council_to_fill_a_vacancy_2026_03_17_78322_.pdf,2026 Runoff West Des Moines City Council to Fill a Vacancy
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/2026_runoff_west_des_moines_city_council_to_fill_a_vacancy_2026_03_17_78322_.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/adm_special_school_election_2012_02_07_91561.pdf,2012 ADM Special School Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/adm_special_school_election_2012_02_07_91561.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/county_special_election_2013_08_06_63263.pdf,2013 County Special Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/county_special_election_2013_08_06_63263.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/dallas_center_special_city_election_2016_02_02_41148.pdf,2016 Dallas Center Special City Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/dallas_center_special_city_election_2016_02_02_41148.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/dallas_center_special_city_to_fill_vacancy_election_2018_07_10_85591.pdf,2018 Dallas Center Special City To Fill Vacancy Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/dallas_center_special_city_to_fill_vacancy_election_2018_07_10_85591.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/dexter_special_city_election_2014_04_15_40491.pdf,2014 Dexter Special City Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/dexter_special_city_election_2014_04_15_40491.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/perry_special_city_election_2012_03_06_95259.pdf,2012 Perry Special City Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/perry_special_city_election_2012_03_06_95259.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/regular_city_election_2013_11_05_90834.pdf,2013 Regular City Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/regular_city_election_2013_11_05_90834.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/special_county_wide_election_law_enforcement_center_2017_05_02_60058.pdf,2017 Special County Wide Election Law Enforcement Center
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/special_county_wide_election_law_enforcement_center_2017_05_02_60058.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/van_meter_election_2012_09_18_60864.pdf,2012 Van Meter Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/van_meter_election_2012_09_18_60864.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/van_meter_special_city_election_2012_03_27_63931.pdf,2012 Van Meter Special City Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/van_meter_special_city_election_2012_03_27_63931.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/van_meter_special_school_election_2013_04_02_90126.pdf,2013 Van Meter Special School Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/van_meter_special_school_election_2013_04_02_90126.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/waukee_csd_special_election_2018_02_06_13899.pdf,2018 Waukee CSD Special Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/waukee_csd_special_election_2018_02_06_13899.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/woodward_special_city_election_2018_12_11_26122.pdf,2018 Woodward Special City Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/woodward_special_city_election_2018_12_11_26122.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/woodwardgranger_csd_election_2016_09_13_54448.pdf,2016 Woodward-Granger CSD Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/woodwardgranger_csd_election_2016_09_13_54448.pdf,View Results
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/woodwardgranger_special_school_election_2013_04_02_42642.pdf,2013 Woodward-Granger Special School Election
Dallas,3,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/files/election_results/woodwardgranger_special_school_election_2013_04_02_42642.pdf,View Results
Dallas,2,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/Dallas/115666/web.303253/#/summary,2022 General Election
Dallas,2,https://www.dallascountyiowa.gov/180/Election-Results,https://results.enr.clarityelections.com/IA/Dallas/91348/Web02.221448/#/,2018 General Election
Dallas,2,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/details/2016_general_election_2016_11_08/,2016 General Election
Dallas,2,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/details/2016_general_election_2016_11_08/,View Results
Dallas,2,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/details/2020_general_election_2020_11_03/,2020 General Election
Dallas,2,https://www.dallascountyiowa.gov/180/Election-Results,https://www.dallascountyiowa.gov/details/2020_general_election_2020_11_03/,View Results
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/121508/,View Results
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/122322/,View Results
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/Dallas/111420/web.278093/#/summary,2021 City School Election
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/Dallas/111420/web.278093/#/summary,View Results
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/Dallas/113021/web.285569/#/summary?v=290260%2F,2022 Primary Election
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/Dallas/113021/web.285569/#/summary?v=290260%2F,View Results
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/Dallas/115666/web.303253/#/summary,View Results
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/Dallas/118711/web.317647/#/summary?v=324426%2F,2023 Dallas County City/School Election
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/Dallas/118711/web.317647/#/summary?v=324426%2F,View Results
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/Dallas/124221/web.345435/#/summary?v=363167%2F,2025 City/School Election
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://electionresults.iowa.gov/IA/Dallas/124221/web.345435/#/summary?v=363167%2F,View Results
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://results.enr.clarityelections.com/IA/Dallas/103321/web.247524/#/summary?v=248746%2F,2020 Primary Election
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://results.enr.clarityelections.com/IA/Dallas/103321/web.247524/#/summary?v=248746%2F,View Results
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://results.enr.clarityelections.com/IA/Dallas/91348/Web02.221448/#/,View Results
Dallas,1,https://www.dallascountyiowa.gov/180/Election-Results,https://www.boonecounty.iowa.gov/elections/info/2023_madrid_csd_special_election_91223_2023_09_12/,View Results
